file,theorem,kind,n_lemmas,axis1,axis2,verified,lemmas
pred_britton_via_tower__lemma_stable_pair_inv_gen,_tactus_precondition_pred_britton_via_tower.lemma_stable_pair_inv_gen_at_pred_britton_via_tower_7226_9_8,precondition,19,MIN-FAILS,MIN-FAILS,NO,gt_iff_lt;and_imp;not_and;Classical.not_forall;not_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Decidable.not_not;not_true_eq_false;false_implies
pred_britton_via_tower__lemma_subgroup_right_cancel,_tactus_postcondition_pred_britton_via_tower.lemma_subgroup_right_cancel_at_pred_britton_via_tower_2985_9_9,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_subgroup_right_cancel,_tactus_precondition_pred_britton_via_tower.lemma_subgroup_right_cancel_at_pred_britton_via_tower_2989_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_subgroup_right_cancel,_tactus_precondition_pred_britton_via_tower.lemma_subgroup_right_cancel_at_pred_britton_via_tower_2991_5_4,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_subgroup_right_cancel,_tactus_precondition_pred_britton_via_tower.lemma_subgroup_right_cancel_at_pred_britton_via_tower_2993_5_6,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_subgroup_right_cancel,_tactus_precondition_pred_britton_via_tower.lemma_subgroup_right_cancel_at_pred_britton_via_tower_2995_5_8,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_textbook_base_case,_tactus_postcondition_pred_britton_via_tower.lemma_textbook_base_case_at_pred_britton_via_tower_5332_9_6,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_textbook_base_case,_tactus_precondition_pred_britton_via_tower.lemma_textbook_base_case_at_pred_britton_via_tower_5337_10_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_britton_via_tower__lemma_textbook_base_case,_tactus_precondition_pred_britton_via_tower.lemma_textbook_base_case_at_pred_britton_via_tower_5338_5_5,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;not_false_eq_true
pred_emb_respects__lemma_pred_insert_equiv_empty,_tactus_postcondition_pred_emb_respects.lemma_pred_insert_equiv_empty_at_pred_emb_respects_58_9_9,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_emb_respects__lemma_pred_insert_equiv_empty,_tactus_precondition_pred_emb_respects.lemma_pred_insert_equiv_empty_at_pred_emb_respects_60_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_emb_respects__lemma_pred_insert_equiv_empty,_tactus_precondition_pred_emb_respects.lemma_pred_insert_equiv_empty_at_pred_emb_respects_61_5_4,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_emb_respects__lemma_pred_insert_equiv_empty,_tactus_precondition_pred_emb_respects.lemma_pred_insert_equiv_empty_at_pred_emb_respects_62_5_6,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_emb_respects__lemma_pred_insert_equiv_empty,_tactus_precondition_pred_emb_respects.lemma_pred_insert_equiv_empty_at_pred_emb_respects_63_5_8,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_a_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_a_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_9940_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_a_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_a_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_9941_5_4,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_a_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_a_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_9942_5_6,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_act_sym_preserves_canonical,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_act_sym_preserves_canonical_at_pred_normal_form_afp_textbook_5985_9_3,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_act_sym_preserves_canonical,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_act_sym_preserves_canonical_at_pred_normal_form_afp_textbook_5985_9_6,postcondition,13,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.not_lt
pred_normal_form_afp_textbook__lemma_act_sym_preserves_canonical,_tactus_precondition_pred_normal_form_afp_textbook.lemma_act_sym_preserves_canonical_at_pred_normal_form_afp_textbook_5990_9_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_act_sym_preserves_canonical,_tactus_precondition_pred_normal_form_afp_textbook.lemma_act_sym_preserves_canonical_at_pred_normal_form_afp_textbook_5992_9_5,precondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.not_lt;ge_iff_le
pred_normal_form_afp_textbook__lemma_afp_injectivity_textbook,_tactus_precondition_pred_normal_form_afp_textbook.lemma_afp_injectivity_textbook_at_pred_normal_form_afp_textbook_7989_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_b_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_b_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_10772_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_b_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_b_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_10773_5_4,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_b_rcoset_rep_idempotent,_tactus_precondition_pred_normal_form_afp_textbook.lemma_b_rcoset_rep_idempotent_at_pred_normal_form_afp_textbook_10774_5_6,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7182_9_12,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_precondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7185_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_precondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7189_5_5,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_precondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7191_5_7,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_precondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7192_5_9,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_equiv_inverse_helper,_tactus_precondition_pred_normal_form_afp_textbook.lemma_equiv_inverse_helper_at_pred_normal_form_afp_textbook_7197_5_11,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_insert_trivial_at_state,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_insert_trivial_at_state_at_pred_normal_form_afp_textbook_1919_9_4,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_inv_s_s_cancel_g2,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_inv_s_s_cancel_g2_at_pred_normal_form_afp_textbook_10905_9_3,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_inv_s_s_cancel_g2,_tactus_precondition_pred_normal_form_afp_textbook.lemma_inv_s_s_cancel_g2_at_pred_normal_form_afp_textbook_10910_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_inverse_pair_g1,_tactus_precondition_pred_normal_form_afp_textbook.lemma_inverse_pair_g1_at_pred_normal_form_afp_textbook_10381_9_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_inverse_pair_g1,_tactus_precondition_pred_normal_form_afp_textbook.lemma_inverse_pair_g1_at_pred_normal_form_afp_textbook_10384_9_5,precondition,15,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;not_and;Classical.not_forall;not_imp
pred_normal_form_afp_textbook__lemma_inverse_pair_g1,_tactus_precondition_pred_normal_form_afp_textbook.lemma_inverse_pair_g1_at_pred_normal_form_afp_textbook_10391_13_8,precondition,20,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;not_and;Classical.not_forall;not_imp;not_or;Decidable.not_not;gt_iff_lt;and_true;Int.ofNat_zero_le
pred_normal_form_afp_textbook__lemma_inverse_pair_g1,_tactus_precondition_pred_normal_form_afp_textbook.lemma_inverse_pair_g1_at_pred_normal_form_afp_textbook_10394_13_11,precondition,20,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;not_and;Classical.not_forall;not_imp;not_or;Decidable.not_not;gt_iff_lt;and_true;Int.ofNat_zero_le
pred_normal_form_afp_textbook__lemma_trivial_action_inverse,_tactus_postcondition_pred_normal_form_afp_textbook.lemma_trivial_action_inverse_at_pred_normal_form_afp_textbook_4907_9_4,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_normal_form_afp_textbook__lemma_trivial_action_inverse,_tactus_precondition_pred_normal_form_afp_textbook.lemma_trivial_action_inverse_at_pred_normal_form_afp_textbook_4909_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_presentation_lemmas__lemma_pred_equiv_concat,_tactus_postcondition_pred_presentation_lemmas.lemma_pred_equiv_concat_at_pred_presentation_lemmas_224_9_7,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
pred_tower__britton_lemma_via_tower,_tactus_precondition_pred_tower.britton_lemma_via_tower_at_pred_tower_307_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
presentation_lemmas__lemma_equiv_concat,_tactus_postcondition_presentation_lemmas.lemma_equiv_concat_at_presentation_lemmas_217_9_7,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
prop_v__lemma_emb_a_reduced,_tactus_postcondition_prop_v.lemma_emb_a_reduced_at_prop_v_90_9_5,postcondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Int.ofNat_eq_coe;ge_iff_le
prop_v__lemma_emb_a_reduced,_tactus_precondition_prop_v.lemma_emb_a_reduced_at_prop_v_104_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
prop_v__lemma_emb_a_reduced,_tactus_precondition_prop_v.lemma_emb_a_reduced_at_prop_v_105_5_4,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Int.ofNat_eq_coe
quotient__lemma_add_relator_preserves_equiv,_tactus_postcondition_quotient.lemma_add_relator_preserves_equiv_at_quotient_63_9_4,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
quotient__lemma_add_relator_preserves_equiv,_tactus_precondition_quotient.lemma_add_relator_preserves_equiv_at_quotient_66_5_3,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
quotient__lemma_add_relators_preserves_equiv,_tactus_postcondition_quotient.lemma_add_relators_preserves_equiv_at_quotient_120_9_4,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
quotient__lemma_add_relators_preserves_equiv,_tactus_precondition_quotient.lemma_add_relators_preserves_equiv_at_quotient_123_5_3,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
r_prime__lemma_config_reflect_full,_tactus_precondition_r_prime.lemma_config_reflect_full_at_r_prime_1675_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
r_prime__lemma_config_reflect_full,_tactus_precondition_r_prime.lemma_config_reflect_full_at_r_prime_1676_5_4,precondition,15,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;ge_iff_le;and_true;Int.ofNat_zero_le
r_prime_b__lemma_phi_prime_in_sigma_config,_tactus_assert_r_prime_b.lemma_phi_prime_in_sigma_config_at_r_prime_b_172_13_3,assert,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
r_prime_b__lemma_phi_prime_in_sigma_config,_tactus_postcondition_r_prime_b.lemma_phi_prime_in_sigma_config_at_r_prime_b_163_9_8,postcondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
r_prime_b__lemma_phi_prime_in_sigma_config,_tactus_precondition_r_prime_b.lemma_phi_prime_in_sigma_config_at_r_prime_b_169_14_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
r_prime_b__lemma_phi_prime_in_sigma_config,_tactus_precondition_r_prime_b.lemma_phi_prime_in_sigma_config_at_r_prime_b_175_5_5,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
r_prime_b__lemma_phi_prime_in_sigma_config,_tactus_precondition_r_prime_b.lemma_phi_prime_in_sigma_config_at_r_prime_b_176_5_7,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
r_prime_b__lemma_r_prime_b_transfer,_tactus_precondition_r_prime_b.lemma_r_prime_b_transfer_at_r_prime_b_786_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
r_prime_b__lemma_r_prime_b_transfer,_tactus_precondition_r_prime_b.lemma_r_prime_b_transfer_at_r_prime_b_787_5_4,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
reduction__lemma_find_gives_cancellation,_tactus_postcondition_reduction.lemma_find_gives_cancellation_at_reduction_388_9_2,postcondition,14,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,Int.ofNat_eq_coe;forall_const;and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
reduction__lemma_reduces_to_concat,_tactus_postcondition_reduction.lemma_reduces_to_concat_at_reduction_774_9_7,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
reduction__lemma_reduces_to_reduced_unique,_tactus_postcondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_801_9_13,postcondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;forall_const;not_exists
reduction__lemma_reduces_to_reduced_unique,_tactus_precondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_805_5_3,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
reduction__lemma_reduces_to_reduced_unique,_tactus_precondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_808_5_5,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;forall_const
reduction__lemma_reduces_to_reduced_unique,_tactus_precondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_809_5_7,precondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;forall_const;not_exists
